"year","country","population","gdp","per_capita_gdp"
1911,"Thailand",8431,7123.5652173913,835.677439130435
1911,"Three.Small.Afr.",23.77944475,15.6032328,552.4663575
1911,"Togo",776.19793,388.729619125,421.6655575
1911,"Tunisia",1837.72093023256,1608.81395348837,871.248881395349
1911,"Turkey",14850.8372093023,17801.2325581395,1194.9526
1911,"UAE",46.714464375,639.82282875,12070.851575
1911,"UK",45268,213162.482,4708.89992930989
1911,"Uganda",3657.2981625,2191.7584,504.5744375
1911,"Uruguay",1112,3288,2956.835
1911,"Venezuela",2834,2655.313,936.9487
1911,"Vietnam",18929.1860465116,13655.4418604651,716.819253488372
1911,"W.Bank.and.Gaza",687.395348837209,849.279069767442,1226.77129302326
1911,"X24.Sm.E.Asia",2221.46511627907,1651.11627906977,741.808965116279
1911,"Yemen",3263.3488372093,2465.09742625,696.2680725
1911,"Zaire",8987.1760625,4467.5494,418.542025
1911,"Zambia",1690.96198875,975.08837125,485.51544625
1911,"Zimbabwe",1889.7649075,1155.79503125,514.95110625
1911,"canada",7410,31214.904,4212.53765182186
1911,"usa",94234,475474.977,5045.68390389881
1912,"Afghanistan",5694.58139534884,3034.3159575,496.5556775
1912,"Algeria",5456.97674418605,6309.06976744186,1152.93576744186
1912,"Angola",2762.925075,2549.749145,779.8432225
1912,"Argentina",7370,28769.701,3903.623
1912,"Australia",4661,23764,5098.477
1912,"Austria",6724,23568.255,3505.09443783462
1912,"Bahrain",76.030923,139.5470605,1620.734425
1912,"Bangladesh",30220.3445,14821.9089230769,415.5269575
1912,"Belgium",7590,31926.489,4206.38853754941
1912,"Benin",1122.35716,1067.0811525,803.42493
1912,"Bolivia",1866,2823.577348,1141.877992
1912,"Botswana",288.8075675,88.30915625,258.39027
1912,"Brazil",23168,18747,809.1765
1912,"Burkina.Faso",2936.408975,1221.989215,351.665515
1912,"Burma",12220,7896.5,645.82895
1912,"Burundi",1585.2545625,500.90972,267.017325
1912,"Cambodia",3053.02325581395,1244.3293825,371.1919325
1912,"Cameroon",3279.57825,1930.6120525,497.457445
1912,"Cape.Verde",98.236556,38.75533955,333.378335
1912,"Central.Africa.Republic",845.3377925,572.2630125,572.063705
1912,"Chad",1749.815545,730.01359,352.5475
1912,"Chile",3392.269,10067.411,2967.752
1912,"China",432375,239640.461538462,551.765030769231
1912,"Colombia",5091,6292,1235.9065
1912,"Comoro.Islands",99.34639125,48.838563,415.42222
1912,"Congo",554.4534825,582.885325,888.376285
1912,"Costa.Rica",369,587.640712,1436.74054
1912,"Cote.d.Ivoire",1919.2560475,1752.74555,771.7290775
1912,"Cuba",2358,4550.0225,1303.06855932203
1912,"Denmark",2951,11249.88,3812.22636394442
1912,"Djibouti",40.28421275,53.0018605,1111.82171
1912,"Dominican.Rep.",729,1330.604005,652.012525
1912,"Ecuador",1665,2042.63517826087,960.475760869565
1912,"Egypt",12025.511627907,10801.6976744186,895.79758372093
1912,"El.Salvador",987,941.486384,838.447496
1912,"Equatorial.Guinea",141.718093,67.114156,400.191445
1912,"Eritrea.and.Ethiopia",14478.236425,4955.06555,289.2096325
1912,"Finland",2998,6063.161,2022.40193462308
1912,"France",41359,145355.934,3514.49343552794
1912,"Gabon",278.9800625,760.839405,2304.61715
1912,"Gambia",182.0888645,97.03290375,450.3131225
1912,"Germany",64457,227126.724,3523.69368726438
1912,"Ghana",2032.20930232558,1574.02325581395,772.76508372093
1912,"Guatemala",1470,1760.5632,1146.056228
1912,"Guinea",1734.879095,461.697865,224.8886675
1912,"Guinea.Bissau",384.6634075,97.587511,214.383995
1912,"Haiti",1863,1790.646496,692.10922
1912,"Honduras",646,786.584432,1118.497548
1912,"Hong.Kong",473.076923076923,610.46511627907,1265.39256744186
1912,"India",303400,208946,688.6816
1912,"Indonesia",51105.93,42818,837.8284
1912,"Iran",10934.023255814,10879.023255814,993.464051162791
1912,"Iraq",2588.97674418605,2578.6511627907,993.464820930232
1912,"Israel",851.49536,2092.217645,2169.7317
1912,"Italy",37150,91573.7788765763,2464.9738593964
1912,"Jamaica",827,503.372093023256,606.425365116279
1912,"Japan",50941,70506.55,1384.0826
1912,"Jordan",346.093023255814,344.348837209302,993.442909302326
1912,"Kenya",4107.320325,2344.5494425,482.36939
1912,"Kuwait",95.84901425,2414.0588175,22240.349775
1912,"Laos",1372.3023255814,667.49176,472.0546075
1912,"Lebanon",644.976744186047,864.976744186047,1338.01933953488
1912,"Lesotho",487.2688275,151.9254985,263.47592
1912,"Liberia",552.8276275,511.59822,782.02074
1912,"Libya",645.036605,485.105835,635.5226975
1912,"Madagascar",3100.317775,2586.88798,705.0994375
1912,"Malawi",1889.9413575,537.34592,240.2617525
1912,"Malaysia",3025,2486,821.8182
1912,"Mali",2474.41945,991.8752575,338.737
1912,"Mauritania",674.75522,274.646008,343.958445
1912,"Mauritius",322.932645,705.432275,1845.96015
1912,"Mexico",14980,25740,1718.2911
1912,"Mongolia",723.674418604651,195.74369075,335.3380275
1912,"Morocco",5079.95348837209,3595.02325581395,706.809472093023
1912,"Mozambique",4194.053525,4170.72058,840.3420275
1912,"Namibia",311.16261,589.6141875,1601.2513
1912,"Nepal",5611.61538461538,3011.6976744186,535.624186046512
1912,"Netherlands",6068,23998,3954.84508899143
1912,"New.Zealand",1092,5688.504,5209.253
1912,"Nicaragua",570,694.945136,1121.682836
1912,"Niger",2194.89305,1188.246035,457.47982
1912,"Nigeria",21335.77745,14089.82865,558.053945
1912,"North.Korea",4888.02325581395,4221.37209302326,863.139588372093
1912,"Norway",2423,5680.6227371509,2344.45841401193
1912,"Oman",442.209302325581,175.786239,479.8731225
1912,"Pakistan",26117.0795,13933.3413846154,495.2184725
1912,"Panama",341,976.5427552,1378.23896
1912,"Paraguay",580,1301.67613478261,1296.50910869565
1912,"Peru",4242,4291,1011.5512
1912,"Philippines",9206,8390,911.3622
1912,"Portugal",5964,7494,1256.53923541247
1912,"Puerto.Rico",1162,2618.8005025,1361.3321925
1912,"Qatar",16.61835785,440.421805,23402.493025
1912,"Rwanda",1636.8632675,785.4310475,405.48481
1912,"Sao.Tome.and.Principe",40.078889,28.8473118,608.2311375
1912,"Saudi.Arabia",2668.13953488372,4971.72408,1718.013
1912,"Senegal",1780.5930325,1966.7151025,933.3741075
1912,"Seychelles",22.07794475,37.04173205,1417.788995
1912,"Sierra.Leone",1400.4159475,806.3519725,486.5713725
1912,"Singapore",314.692307692308,404.727906976744,1264.7658255814
1912,"Somalia",1635.85479,1516.5443725,783.4103975
1912,"South.Africa",6069.13953488372,9678.58139534884,1584.67809302326
1912,"South.Korea",10422,8789,843.3122
1912,"Spain",20128,40028,1988.67249602544
1912,"Sri.Lanka",4784,5533,1156.5635
1912,"Sudan",5402.330125,3890.6670225,608.5859
1912,"Swaziland",186.1249385,117.75506325,534.6308425
1912,"Sweden",5583,16191,2900.05373455132
1912,"Switzerland",3819,16701,4373.13432835821
1912,"Syria",1984.41860465116,2660.44186046512,1338.27853255814
1912,"T.and.Tobago",345,1278.8338325,2333.02965
1912,"Taiwan",3411,2297,673.4096
1912,"Tanzania",5324.341575,1979.35884,314.15039
1912,"Thailand",8559,7213.78260869565,838.140269565217
1912,"Three.Small.Afr.",24.0902795,15.8954576,557.583815
1912,"Togo",786.34406,396.00993325,425.571415
1912,"Tunisia",1853.86046511628,1629.90697674419,877.068290697674
1912,"Turkey",14925.4186046512,17998.1162790698,1203.9763
1912,"UAE",47.35050375,652.3874075,12166.40815
1912,"UK",45426,216307.134,4761.7473253203
1912,"Uganda",3705.104825,2232.8067,509.248275
1912,"Uruguay",1144,4013,3507.867
1912,"Venezuela",2856,2747.313,961.9442
1912,"Vietnam",19134.0930232558,13858.7209302326,721.975476744186
1912,"W.Bank.and.Gaza",693.697674418605,862.139534883721,1238.38564651163
1912,"X24.Sm.E.Asia",2229.23255813953,1666.55813953488,746.854432558139
1912,"Yemen",3273.67441860465,2513.5060025,701.779945
1912,"Zaire",9104.652625,4551.2198,422.41895
1912,"Zambia",1713.0655275,993.3502925,490.0127425
1912,"Zimbabwe",1914.467115,1177.4413125,519.7210625
1912,"canada",7602,33274.948,4377.13075506446
1912,"usa",95703,497722.446,5200.69847340209
1913,"Afghanistan",5730,3092.75501125,500.45569125
1913,"Algeria",5497,6395,1163.3618
1913,"Angola",2798.5748625,2596.6241675,787.00055875
1913,"Argentina",7653,29060.304,3797.243
1913,"Australia",4821,24861,5156.814
1913,"Austria",6767,23451,3465.49431062509
1913,"Bahrain",77.0522145,142.23465075,1633.4638875
1913,"Bangladesh",30626.28175,15110.1058974359,418.79056125
1913,"Belgium",7666,32347,4219.54082963736
1913,"Benin",1136.83884,1086.69855375,810.798695
1913,"Bolivia",1881,2883.953792,1158.48243466667
1913,"Botswana",292.53402625,89.932646875,260.761755
1913,"Brazil",23660,19188,810.989
1913,"Burkina.Faso",2974.2972125,1244.4544725,354.8930725
1913,"Burma",12326,8445,685.1371
1913,"Burundi",1605.70896875,510.11853,269.4679875
1913,"Cambodia",3070,1268.29439875,374.10732375
1913,"Cameroon",3321.894375,1966.10475375,502.0230675
1913,"Cape.Verde",99.504094,39.467824325,336.4380525
1913,"Central.Africa.Republic",856.24511375,582.78359375,577.3140575
1913,"Chad",1772.3932675,743.434285,355.78315
1913,"Chile",3430.64,10251.936,2988.345
1913,"China",437140,241431,552.2967
1913,"Colombia",5195,6420.233,1235.8484
1913,"Comoro.Islands",100.628249375,49.7364195,419.23493
1913,"Congo",561.60754875,593.6011875,896.5297275
1913,"Costa.Rica",372,599.435623,1460.12416
1913,"Cote.d.Ivoire",1944.02004625,1784.968325,778.81194125
1913,"Cuba",2431,4643.08,1322.8113440678
1913,"Denmark",2983,11670,3912.16895742541
1913,"Djibouti",40.803996625,53.97625575,1122.025915
1913,"Dominican.Rep.",750,1359.1670575,661.8750375
1913,"Ecuador",1689,2083.16720869565,973.072228985507
1913,"Egypt",12144,10950,901.6798
1913,"El.Salvador",1008,960.175586,850.201384
1913,"Equatorial.Guinea",143.5466695,68.347994,403.8643675
1913,"Eritrea.and.Ethiopia",14665.0478875,5046.160325,291.86397375
1913,"Finland",3027,6389,2110.67063098778
1913,"France",41463,144489,3484.76955357789
1913,"Gabon",282.57971875,774.8268075,2325.768725
1913,"Gambia",184.43834175,98.816773125,454.44605875
1913,"Germany",65058,237332,3648.00639429432
1913,"Ghana",2043,1595,780.7146
1913,"Guatemala",1486,1794.4928,1161.847412
1913,"Guinea",1757.2640925,470.1857975,226.95267625
1913,"Guinea.Bissau",389.62668625,99.3815765,216.3515925
1913,"Haiti",1891,1829.08145066667,702.795013333333
1913,"Honduras",660,802.886378,1137.886742
1913,"Hong.Kong",487,623,1279.2608
1913,"India",303700,204242,672.5123
1913,"Indonesia",51637.06,45152,874.4107
1913,"Iran",10994,10994,1000
1913,"Iraq",2613,2613,1000
1913,"Israel",862.93314,2132.5124675,2186.77305
1913,"Italy",37248,95487,2563.54703608247
1913,"Jamaica",837,509,608.1243
1913,"Japan",51672,71653,1386.6891
1913,"Jordan",348,348,1000
1913,"Kenya",4160.3167375,2387.65203875,486.796535
1913,"Kuwait",97.136513875,2460.55210125,22415.0284125
1913,"Laos",1387,680.34724,475.76218625
1913,"Lebanon",649,876,1349.7689
1913,"Lesotho",493.55601625,154.71852275,265.89408
1913,"Liberia",559.96071625,521.00353,789.19806
1913,"Libya",653.3594575,494.0241025,641.35547125
1913,"Madagascar",3140.3209125,2634.44577,711.57078125
1913,"Malawi",1914.32711125,547.22458,242.46685375
1913,"Malaysia",3084,2776,900.1297
1913,"Mali",2506.346675,1010.11006125,341.8459
1913,"Mauritania",683.46153,279.695147,347.1152675
1913,"Mauritius",327.0994175,718.4010625,1862.902225
1913,"Mexico",14970,25921,1731.5297
1913,"Mongolia",725,199.513593625,337.97181625
1913,"Morocco",5111,3630,710.2328
1913,"Mozambique",4248.1690375,4247.39582,848.05461625
1913,"Namibia",315.177515,600.45375625,1615.94745
1913,"Nepal",5639,3039,538.9253
1913,"Netherlands",6164,24955,4048.50746268657
1913,"New.Zealand",1122,5781,5152.406
1913,"Nicaragua",578,709.201994,1139.480294
1913,"Niger",2223.213575,1210.0909525,461.67853
1913,"Nigeria",21611.071175,14348.858475,563.1757175
1913,"North.Korea",4897,4257,869.3077
1913,"Norway",2447,5987.9679988216,2447.06497704193
1913,"Oman",444,179.1717735,483.64210875
1913,"Pakistan",26467.89925,14198.4430128205,499.10798375
1913,"Panama",348,997.586914133333,1400.48977333333
1913,"Paraguay",594,1329.65109275362,1318.64235652174
1913,"Peru",4295,4434,1032.3632
1913,"Philippines",9384,9272,988.0648
1913,"Portugal",5972,7467,1250.33489618218
1913,"Puerto.Rico",1181,2675.01627875,1381.92406375
1913,"Qatar",16.841585275,448.9040575,23586.2992875
1913,"Rwanda",1657.98357625,799.87054625,409.206315
1913,"Sao.Tome.and.Principe",40.5960235,29.3776457,613.81343125
1913,"Saudi.Arabia",2676,5067.47642,1731.5065
1913,"Senegal",1803.56787375,2002.87152875,941.94053625
1913,"Seychelles",22.362814625,37.722713575,1430.8013425
1913,"Sierra.Leone",1418.48539625,821.17608375,491.03708375
1913,"Singapore",323,413,1278.6378
1913,"Somalia",1656.962085,1544.42478375,790.60047125
1913,"South.Africa",6153,9857,1601.983
1913,"South.Korea",10589,9206,869.3928
1913,"Spain",20263,41653,2055.61861520999
1913,"Sri.Lanka",4811,5938,1234.2548
1913,"Sudan",5472.0359375,3962.19370875,614.17145
1913,"Swaziland",188.52649275,119.919892375,539.53763875
1913,"Sweden",5621,17273,3072.94075787226
1913,"Switzerland",3864,16483,4265.7867494824
1913,"Syria",1994,2692,1350.0502
1913,"T.and.Tobago",352,1306.28557375,2368.319675
1913,"Taiwan",3477,2545,731.9528
1913,"Tanzania",5393.0411125,2015.74771,317.033635
1913,"Thailand",8689,7304,840.6031
1913,"Three.Small.Afr.",24.40111425,16.1876824,562.7012725
1913,"Togo",796.49019,403.290247375,429.4772725
1913,"Tunisia",1870,1651,882.8877
1913,"Turkey",15000,18195,1213
1913,"UAE",47.986543125,664.95198625,12261.964725
1913,"UK",45649,224618,4920.54590462004
1913,"Uganda",3752.9114875,2273.855,513.9221125
1913,"Uruguay",1177,3896,3310.11
1913,"Venezuela",2874,3172.417,1103.8332
1913,"Vietnam",19339,14062,727.1317
1913,"W.Bank.and.Gaza",700,875,1250
1913,"X24.Sm.E.Asia",2237,1682,751.8999
1913,"Yemen",3284,2561.91457875,707.2918175
1913,"Zaire",9222.1291875,4634.8902,426.295875
1913,"Zambia",1735.16906625,1011.61221375,494.51003875
1913,"Zimbabwe",1939.1693225,1199.08759375,524.49101875
1913,"canada",7852,34916,4446.76515537443
1913,"usa",97606,517383,5300.72946335266
1914,"Afghanistan",5795.41535135135,3151.194065,504.355705
1914,"Algeria",5588.77616216216,6550.16864864865,1168.80444324324
1914,"Angola",2834.22465,2643.49919,794.157895
1914,"Argentina",7885,26038.032,3302.223
1914,"Australia",4933,24797,5026.759
1914,"Austria",6806,19571.5345714286,2875.62952856723
1914,"Bahrain",78.073506,144.922241,1646.19335
1914,"Bangladesh",31032.219,15398.3028717949,422.054165
1914,"Belgium",7723,30299.897,3923.33251327204
1914,"Benin",1151.32052,1106.315955,818.17246
1914,"Bolivia",1915,2944.330236,1175.08687733333
1914,"Botswana",296.260485,91.5561375,263.13324
1914,"Brazil",24161,18844,779.9346
1914,"Burkina.Faso",3012.18545,1266.91973,358.12063
1914,"Burma",12433,9098.33333333333,730.9346
1914,"Burundi",1626.163375,519.32734,271.91865
1914,"Cambodia",3107.86945945946,1292.259415,377.022715
1914,"Cameroon",3364.2105,2001.597455,506.58869
1914,"Cape.Verde",100.771632,40.1803091,339.49777
1914,"Central.Africa.Republic",867.152435,593.304175,582.56441
1914,"Chad",1794.97099,756.85498,359.0188
1914,"Chile",3469.662,8663.212,2496.846
1914,"China",441958,243472.1875,552.93426875
1914,"Colombia",5330,6199,1163.0394
1914,"Comoro.Islands",101.9101075,50.634276,423.04764
1914,"Congo",568.761615,604.31705,904.68317
1914,"Costa.Rica",390,611.230534,1483.50778
1914,"Cote.d.Ivoire",1968.784045,1817.1911,785.894805
1914,"Cuba",2507,4736.1375,1342.55412881356
1914,"Denmark",3018,12405.21,4110.40755467197
1914,"Djibouti",41.3237805,54.950651,1132.23012
1914,"Dominican.Rep.",767,1387.73011,671.73755
1914,"Ecuador",1703,2123.69923913043,985.668697101449
1914,"Egypt",12388.6943243243,11175.3467567568,901.902037837838
1914,"El.Salvador",1030,978.864788,861.955272
1914,"Equatorial.Guinea",145.375246,69.581832,407.53729
1914,"Eritrea.and.Ethiopia",14851.85935,5137.2551,294.518315
1914,"Finland",3053,6107.884,2000.61709793646
1914,"France",41476,134230.281,3236.33621853602
1914,"Gabon",286.179375,788.81421,2346.9203
1914,"Gambia",186.787819,100.6006425,458.578995
1914,"Germany",66096,202206.864,3059.290486565
1914,"Ghana",2130.95821621622,1712.50405405405,789.932948648649
1914,"Guatemala",1501,1828.4224,1177.638596
1914,"Guinea",1779.64909,478.67373,229.016685
1914,"Guinea.Bissau",394.589965,101.175642,218.31919
1914,"Haiti",1923,1867.51640533333,713.480806666667
1914,"Honduras",668,819.188324,1157.275936
1914,"Hong.Kong",507,740.27027027027,1304.63616486486
1914,"India",304000,215400,708.5526
1914,"Indonesia",52177.86,45076,863.8914
1914,"Iran",11138.9459459459,11457.0721621622,1019.44893513514
1914,"Iraq",2681.93089189189,2732.67305405405,1009.8271972973
1914,"Israel",874.37092,2172.80729,2203.8144
1914,"Italy",37526,95412.5775695873,2542.57255155325
1914,"Jamaica",840,533.88,622.698728
1914,"Japan",52396,69503.41,1326.5022
1914,"Jordan",353.763621621622,363.822945945946,1017.92294594595
1914,"Kenya",4213.31315,2430.754635,491.22368
1914,"Kuwait",98.4240135,2507.045385,22589.70705
1914,"Laos",1400.48605405405,693.20272,479.469765
1914,"Lebanon",668.325135135135,941.861432432432,1378.93026486486
1914,"Lesotho",499.843205,157.511547,268.31224
1914,"Liberia",567.093805,530.40884,796.37538
1914,"Libya",661.68231,502.94237,647.188245
1914,"Madagascar",3180.32405,2682.00356,718.042125
1914,"Malawi",1938.712865,557.10324,244.671955
1914,"Malaysia",3144,2893,920.1654
1914,"Mali",2538.2739,1028.344865,344.9548
1914,"Mauritania",692.16784,284.744286,350.27209
1914,"Mauritius",331.26619,731.36985,1879.8443
1914,"Mexico",14960,26095,1744.3182
1914,"Mongolia",726.447432432432,203.2834965,340.605605
1914,"Morocco",5225.38875675676,3899.40540540541,730.371410810811
1914,"Mozambique",4302.28455,4324.07106,855.767205
1914,"Namibia",319.19242,611.293325,1630.6436
1914,"Nepal",5729.56527027027,3077.45945945946,537.774181081081
1914,"Netherlands",6277,24281.215,3868.28341564442
1914,"New.Zealand",1143,5931.306,5189.244
1914,"Nicaragua",580,723.458852,1157.277752
1914,"Niger",2251.5341,1231.93587,465.87724
1914,"Nigeria",21886.3649,14607.8883,568.29749
1914,"North.Korea",5020.62540540541,4360.51351351351,868.890116216216
1914,"Norway",2472,6111.4748344067,2472.27946375676
1914,"Oman",445.205081081081,182.557308,487.411095
1914,"Pakistan",26818.719,14463.5446410256,502.997495
1914,"Panama",365,1018.63107306667,1422.74058666667
1914,"Paraguay",608,1357.62605072464,1340.77560434783
1914,"Peru",4350,4407,1013.1034
1914,"Philippines",9565,9103,951.6989
1914,"Portugal",5980,7520,1257.52508361204
1914,"Puerto.Rico",1199,2731.232055,1402.515935
1914,"Qatar",17.0648127,457.38631,23770.10555
1914,"Rwanda",1679.103885,814.310045,412.92782
1914,"Sao.Tome.and.Principe",41.113158,29.9079796,619.395725
1914,"Saudi.Arabia",2707.99462162162,5163.22876,1745
1914,"Senegal",1826.542715,2039.027955,950.506965
1914,"Seychelles",22.6476845,38.4036951,1443.81369
1914,"Sierra.Leone",1436.554845,836.000195,495.502795
1914,"Singapore",331,463.135135135135,1304.05194054054
1914,"Somalia",1678.06938,1572.305195,797.790545
1914,"South.Africa",6354.15783783784,10522.0735135135,1627.19821621622
1914,"South.Korea",10764,9709,901.9881
1914,"Spain",20398,41075,2013.67781155015
