""	"year"	"country"	"population"	"gdp"	"per_capita_gdp"
"1462"	"1974"	"Germany"	"78966.137"	"952571"	"12063.031524512842"
"1463"	"1974"	"Italy"	"55226.259"	"610040"	"11046.194528584672"
"1464"	"1974"	"Netherlands"	"13540.584"	"182763"	"13497.423744795646"
"1465"	"1974"	"Norway"	"3985.258"	"46731.9277353357"	"11726.198839657483"
"1466"	"1974"	"Portugal"	"9098.3"	"64122"	"7047.69022784476"
"1467"	"1974"	"Spain"	"35184.287"	"286732"	"8149.43329674408"
"1468"	"1974"	"Sweden"	"8161"	"118212"	"14484.98958460973"
"1469"	"1974"	"Switzerland"	"6460"	"118957"	"18414.39628482972"
"1470"	"1974"	"UK"	"56224"	"666755"	"11858.903671030164"
"1471"	"1975"	"Austria"	"7578.903"	"88267"	"11646.408457793957"
"1472"	"1975"	"Belgium"	"9794.8"	"121855"	"12440.7849062768"
"1473"	"1975"	"Denmark"	"5059.861"	"68921"	"13621.125165296044"
"1474"	"1975"	"Finland"	"4711.439"	"53905"	"11441.302752725864"
"1475"	"1975"	"France"	"53955"	"699106"	"12957.205078305997"
"1476"	"1975"	"Germany"	"78682.325"	"947383"	"12040.607595161939"
"1477"	"1975"	"Italy"	"55571.894"	"596946"	"10741.868902290787"
"1478"	"1975"	"Netherlands"	"13653.438"	"182596"	"13373.627946309201"
"1479"	"1975"	"Norway"	"4007.313"	"49175.0113007241"	"12271.31778843432"
"1480"	"1975"	"Portugal"	"9411.09"	"61334"	"6517.20470211208"
"1481"	"1975"	"Spain"	"35563.535"	"296824"	"8346.30190727665"
"1482"	"1975"	"Sweden"	"8193"	"119413"	"14575.003051385329"
"1483"	"1975"	"Switzerland"	"6403.5"	"110294"	"17224.01811509331"
"1484"	"1975"	"UK"	"56215"	"665984"	"11847.087076403095"
"1485"	"1976"	"Austria"	"7565.525"	"92307"	"12201.003895962276"
"1486"	"1976"	"Belgium"	"9811"	"128743"	"13122.311690959128"
"1487"	"1976"	"Denmark"	"5072.596"	"73382"	"14466.360025517508"
"1488"	"1976"	"Finland"	"4725.664"	"53676"	"11358.403813728612"
"1489"	"1976"	"France"	"54159"	"729326"	"13466.38601155856"
"1490"	"1976"	"Germany"	"78298.957"	"993132"	"12683.847116890714"
"1491"	"1976"	"Italy"	"55838.536"	"635737"	"11385.273424790363"
"1492"	"1976"	"Netherlands"	"13769.913"	"191194"	"13884.909802988588"
"1493"	"1976"	"Norway"	"4026.152"	"52058.1696268843"	"12930.006027314492"
"1494"	"1976"	"Portugal"	"9621.97"	"65566"	"6814.19709269516"
"1495"	"1976"	"Spain"	"35996.78"	"309546"	"8599.26915685236"
"1496"	"1976"	"Sweden"	"8222"	"121891"	"14824.981756263682"
"1497"	"1976"	"Switzerland"	"6333.313"	"108745"	"17170.318283653436"
"1498"	"1976"	"UK"	"56206"	"680933"	"12114.952140340889"
"1499"	"1977"	"Austria"	"7568.43"	"96624"	"12766.716478847"
"1500"	"1977"	"Belgium"	"9821.8"	"129549"	"13189.944816632391"
"1501"	"1977"	"Denmark"	"5088.419"	"74573"	"14655.4361973729"
"1502"	"1977"	"Finland"	"4738.902"	"53808"	"11354.52896050604"
"1503"	"1977"	"France"	"54378"	"756545"	"13912.703666924124"
"1504"	"1977"	"Germany"	"78160.773"	"1021710"	"13071.902449071224"
"1505"	"1977"	"Italy"	"56059.245"	"654108"	"11668.15571633189"
"1506"	"1977"	"Netherlands"	"13852.989"	"196392"	"14176.868255652265"
"1507"	"1977"	"Norway"	"4043.205"	"54279.7555568301"	"13424.932833440329"
"1508"	"1977"	"Portugal"	"9662.6"	"69239"	"7165.66969552708"
"1509"	"1977"	"Spain"	"36439"	"321868"	"8833.0634759461"
"1510"	"1977"	"Sweden"	"8252"	"120149"	"14559.98545807077"
"1511"	"1977"	"Switzerland"	"6316.424"	"111392"	"17635.29490737164"
"1512"	"1977"	"UK"	"56179"	"695699"	"12383.613093860695"
"1513"	"1978"	"Austria"	"7562.305"	"96273"	"12730.642310776939"
"1514"	"1978"	"Belgium"	"9829.7"	"133231"	"13553.923314038067"
"1515"	"1978"	"Denmark"	"5104.247"	"75674"	"14825.693192355306"
"1516"	"1978"	"Finland"	"4752.528"	"54934"	"11558.900862867087"
"1517"	"1978"	"France"	"54602"	"777544"	"14240.210981282737"
"1518"	"1978"	"Germany"	"78066.074"	"1050404"	"13455.319912719066"
"1519"	"1978"	"Italy"	"56240.143"	"678494"	"12064.229637538441"
"1520"	"1978"	"Netherlands"	"13936.754"	"201024"	"14424.018677519885"
"1521"	"1978"	"Norway"	"4058.671"	"56172.8609545477"	"13840.21049120456"
"1522"	"1978"	"Portugal"	"9698.78"	"71189"	"7339.99533962003"
"1523"	"1978"	"Spain"	"36861.034"	"332597"	"9022.99702173303"
"1524"	"1978"	"Sweden"	"8276"	"119985"	"14497.945867568873"
"1525"	"1978"	"Switzerland"	"6332.568"	"111847"	"17662.186967435646"
"1526"	"1978"	"UK"	"56167"	"720501"	"12827.834849644809"
"1527"	"1979"	"Austria"	"7549.425"	"101525"	"13448.044056335415"
"1528"	"1979"	"Belgium"	"9837.2"	"136350"	"13860.651404871303"
"1529"	"1979"	"Denmark"	"5116.8"	"78356"	"15313.47717323327"
"1530"	"1979"	"Finland"	"4764.69"	"58756"	"12331.5472779971"
"1531"	"1979"	"France"	"54836"	"802491"	"14634.38252243052"
"1532"	"1979"	"Germany"	"78081.292"	"1092615"	"13993.30072560787"
"1533"	"1979"	"Italy"	"56367.71"	"716984"	"12719.764560242025"
"1534"	"1979"	"Netherlands"	"14030.002"	"205501"	"14647.25379226603"
"1535"	"1979"	"Norway"	"4072.517"	"58690.1101057106"	"14411.262152057463"
"1536"	"1979"	"Portugal"	"9724.56"	"75203"	"7733.30618557549"
"1537"	"1979"	"Spain"	"37200.014"	"337333"	"9068.08798512818"
"1538"	"1979"	"Sweden"	"8294"	"123821"	"14928.984808295154"
"1539"	"1979"	"Switzerland"	"6350.84"	"114634"	"18050.21068079183"
"1540"	"1979"	"UK"	"56228"	"740370"	"13167.283204097603"
"1541"	"1980"	"Austria"	"7549.433"	"103874"	"13759.179000595144"
"1542"	"1980"	"Belgium"	"9846.8"	"142458"	"14467.441199171306"
"1543"	"1980"	"Denmark"	"5123.027"	"78010"	"15227.325563577939"
"1544"	"1980"	"Finland"	"4779.535"	"61890"	"12948.95842377972"
"1545"	"1980"	"France"	"55110"	"813763"	"14766.158591907095"
"1546"	"1980"	"Germany"	"78297.904"	"1105099"	"14114.030434326825"
"1547"	"1980"	"Italy"	"56451.247"	"742299"	"13149.381801964446"
"1548"	"1980"	"Netherlands"	"14143.901"	"207979"	"14704.500547621197"
"1549"	"1980"	"Norway"	"4085.62"	"61594.941691133405"	"15076.032937750795"
"1550"	"1980"	"Portugal"	"9777.8"	"78655"	"8044.24308126572"
"1551"	"1980"	"Spain"	"37488.36"	"344987"	"9202.50979237289"
"1552"	"1980"	"Sweden"	"8310"	"124783"	"15016.004813477737"
"1553"	"1980"	"Switzerland"	"6385.229"	"119909"	"18779.122878756578"
"1554"	"1980"	"UK"	"56314"	"728224"	"12931.49128103136"
"1555"	"1981"	"Austria"	"7564.629"	"103771"	"13717.923245145268"
"1556"	"1981"	"Belgium"	"9852.4"	"140680"	"14278.754415167878"
"1557"	"1981"	"Denmark"	"5121.572"	"77316"	"15096.146261343198"
"1558"	"1981"	"Finland"	"4799.964"	"63043"	"13134.056838759625"
"1559"	"1981"	"France"	"55399"	"822116"	"14839.906857524504"
"1560"	"1981"	"Germany"	"78401.83"	"1109276"	"14148.598317156628"
"1561"	"1981"	"Italy"	"56502.489"	"745816"	"13199.701698096875"
"1562"	"1981"	"Netherlands"	"14246.049"	"206925"	"14525.079901101"
"1563"	"1981"	"Norway"	"4099.702"	"62189.957198974"	"15169.38479893758"
"1564"	"1981"	"Portugal"	"9850.079"	"79928"	"8114.45268611551"
"1565"	"1981"	"Spain"	"37750.8"	"346768"	"9185.71262065969"
"1566"	"1981"	"Sweden"	"8320"	"124043"	"14909.014423076924"
"1567"	"1981"	"Switzerland"	"6425.45"	"121802"	"18956.182057287817"
"1568"	"1981"	"UK"	"56382.597"	"718733"	"12747.426302481243"
"1569"	"1982"	"Austria"	"7574.613"	"105750"	"13961.109300237516"
"1570"	"1982"	"Belgium"	"9856.303"	"142665"	"14474.494138420865"
"1571"	"1982"	"Denmark"	"5117.81"	"79650"	"15563.29758236433"
"1572"	"1982"	"Finland"	"4826.933"	"65090"	"13484.753154850088"
"1573"	"1982"	"France"	"55697"	"842787"	"15131.64084241521"
"1574"	"1982"	"Germany"	"78335.266"	"1099799"	"14039.640843244217"
"1575"	"1982"	"Italy"	"56535.636"	"749233"	"13252.402431627372"
"1576"	"1982"	"Netherlands"	"14310.401"	"204517"	"14291.493299174495"
"1577"	"1982"	"Norway"	"4114.787"	"62319.689332432405"	"15145.301405013772"
"1578"	"1982"	"Portugal"	"9859.65"	"81634"	"8279.60424558681"
"1579"	"1982"	"Spain"	"37983.31"	"352979"	"9293.00263721092"
"1580"	"1982"	"Sweden"	"8325"	"125508"	"15076.036036036037"
"1581"	"1982"	"Switzerland"	"6468.126"	"120051"	"18560.399101687257"
"1582"	"1982"	"UK"	"56339.704"	"729861"	"12954.64740105841"
"1583"	"1983"	"Austria"	"7552.896"	"108716"	"14393.949022997273"
"1584"	"1983"	"Belgium"	"9855.52"	"142648"	"14473.919184375862"
"1585"	"1983"	"Denmark"	"5114.297"	"81656"	"15966.221750516252"
"1586"	"1983"	"Finland"	"4855.787"	"66849"	"13766.872393702606"
"1587"	"1983"	"France"	"55929"	"852644"	"15245.114341397128"
"1588"	"1983"	"Germany"	"78121.655"	"1119394"	"14328.856704328653"
"1589"	"1983"	"Italy"	"56630.129"	"758360"	"13391.4581052782"
"1590"	"1983"	"Netherlands"	"14362.381"	"208014"	"14483.253159765085"
"1591"	"1983"	"Norway"	"4128.432"	"64551.2664811872"	"15635.782902852028"
"1592"	"1983"	"Portugal"	"9872.243"	"81492"	"8254.65904759435"
"1593"	"1983"	"Spain"	"38184.166"	"361902"	"9477.80291967094"
"1594"	"1983"	"Sweden"	"8329"	"127742"	"15337.015247928923"
"1595"	"1983"	"Switzerland"	"6501.073"	"120659"	"18559.859272461636"
"1596"	"1983"	"UK"	"56382.623"	"755779"	"13404.466833690942"
"1597"	"1984"	"Austria"	"7554.132"	"109077"	"14439.382314208966"
"1598"	"1984"	"Belgium"	"9855.3"	"146180"	"14832.628129027022"
"1599"	"1984"	"Denmark"	"5111.619"	"85241"	"16675.929876620306"
"1600"	"1984"	"Finland"	"4881.788"	"68866"	"14106.716637428746"
"1601"	"1984"	"France"	"56246"	"865172"	"15381.929381644917"
"1602"	"1984"	"Germany"	"77855.422"	"1150951"	"14783.183629779824"
"1603"	"1984"	"Italy"	"56696.963"	"777841"	"13719.270995167764"
"1604"	"1984"	"Netherlands"	"14420.022"	"214854"	"14899.699875631257"
"1605"	"1984"	"Norway"	"4140.095"	"68364.1461452895"	"16512.699864445018"
"1606"	"1984"	"Portugal"	"9885.387"	"79961"	"8088.80825808843"
"1607"	"1984"	"Spain"	"38362.861"	"367170"	"9570.97542855315"
"1608"	"1984"	"Sweden"	"8337"	"131758"	"15804.006237255608"
"1609"	"1984"	"Switzerland"	"6529.684"	"124311"	"19037.827864258055"
"1610"	"1984"	"UK"	"56462.228"	"774665"	"13720.057238973992"
"1611"	"1985"	"Austria"	"7559.776"	"111525"	"14752.421235761483"
"1612"	"1985"	"Belgium"	"9858.2"	"147650"	"14977.37923758901"
"1613"	"1985"	"Denmark"	"5113.691"	"88897"	"17384.116482595447"
"1614"	"1985"	"Finland"	"4901.783"	"71184"	"14522.062686169502"
"1615"	"1985"	"France"	"56490"	"877305"	"15530.270844397239"
"1616"	"1985"	"Germany"	"77684.907"	"1176131"	"15139.761961741166"
"1617"	"1985"	"Italy"	"56731.215"	"799697"	"14096.243135282755"
"1618"	"1985"	"Netherlands"	"14491.38"	"221470"	"15282.878511225295"
"1619"	"1985"	"Norway"	"4152.419"	"71918.5606643559"	"17319.678159731928"
"1620"	"1985"	"Portugal"	"9897.192"	"82206"	"8305.99224507315"
"1621"	"1985"	"Spain"	"38534.853"	"374627"	"9721.77057480925"
"1622"	"1985"	"Sweden"	"8350"	"134009"	"16048.982035928144"
"1623"	"1985"	"Switzerland"	"6563.77"	"128561"	"19586.457173240375"
"1624"	"1985"	"UK"	"56620.24"	"802000"	"14164.54610577419"
"1625"	"1986"	"Austria"	"7568.242"	"114135"	"15080.780979255156"
"1626"	"1986"	"Belgium"	"9861.8"	"149854"	"15195.400433997853"
"1627"	"1986"	"Denmark"	"5120.534"	"92135"	"17993.240548739646"
"1628"	"1986"	"Finland"	"4917.386"	"72873"	"14819.458956445556"
"1629"	"1986"	"France"	"56725"	"898129"	"15833.036579991185"
"1630"	"1986"	"Germany"	"77713.485"	"1202151"	"15469.014161441866"
"1631"	"1986"	"Italy"	"56733.833"	"822404"	"14495.830027912974"
"1632"	"1986"	"Netherlands"	"14571.875"	"227570"	"15617.070555436416"
"1633"	"1986"	"Norway"	"4166.596"	"74507.3623132971"	"17882.070235102492"
"1634"	"1986"	"Portugal"	"9907.411"	"85610"	"8641.00621242018"
"1635"	"1986"	"Spain"	"38707.556"	"386998"	"9997.99625685486"
"1636"	"1986"	"Sweden"	"8370"	"137620"	"16442.05495818399"
"1637"	"1986"	"Switzerland"	"6603.192"	"130653"	"19786.339697528107"
"1638"	"1986"	"UK"	"56796.26"	"837280"	"14741.815746318507"
"1639"	"1987"	"Austria"	"7578.903"	"116053"	"15312.638253847554"
"1640"	"1987"	"Belgium"	"9870.2"	"153392"	"15540.921156612834"
"1641"	"1987"	"Denmark"	"5127.024"	"92406"	"18023.321131322966"
"1642"	"1987"	"Finland"	"4931.729"	"75861"	"15382.232073173524"
"1643"	"1987"	"France"	"56989"	"920822"	"16157.8901191458"
"1644"	"1987"	"Germany"	"77718.298"	"1220284"	"15701.373182413234"
"1645"	"1987"	"Italy"	"56729.703"	"847870"	"14945.78598446038"
"1646"	"1987"	"Netherlands"	"14665.278"	"230788"	"15737.035465676136"
"1647"	"1987"	"Norway"	"4186.147"	"76038.63187907031"	"18164.348236951617"
"1648"	"1987"	"Portugal"	"9915.289"	"91073"	"9185.10796810864"
"1649"	"1987"	"Spain"	"38880.702"	"409027"	"10520.0518241672"
"1650"	"1987"	"Sweden"	"8398"	"141968"	"16904.97737556561"
"1651"	"1987"	"Switzerland"	"6649.942"	"131614"	"19791.751567156523"
"1652"	"1987"	"UK"	"56981.62"	"877143"	"15393.437392618882"
"1653"	"1988"	"Austria"	"7599.791"	"119730"	"15754.380613887934"
"1654"	"1988"	"Belgium"	"9884"	"160632"	"16251.719951436666"
"1655"	"1988"	"Denmark"	"5129.516"	"93482"	"18224.331496382896"
"1656"	"1988"	"Finland"	"4946.633"	"79581"	"16087.91272770792"
"1657"	"1988"	"France"	"57255"	"961287"	"16789.572963059996"
"1658"	"1988"	"Germany"	"78030.572"	"1260983"	"16160.114781678136"
"1659"	"1988"	"Italy"	"56734.027"	"880671"	"15522.800805238097"
"1660"	"1988"	"Netherlands"	"14761.339"	"236824"	"16043.531010296558"
"1661"	"1988"	"Norway"	"4208.729"	"76005.8914235885"	"18059.10796907772"
"1662"	"1988"	"Portugal"	"9920.611"	"97894"	"9867.73899309226"
"1663"	"1988"	"Spain"	"39053.881"	"431389"	"11045.9956591766"
"1664"	"1988"	"Sweden"	"8436"	"145926"	"17298.00853485064"
"1665"	"1988"	"Switzerland"	"6704.112"	"135709"	"20242.651077428298"
"1666"	"1988"	"UK"	"57159.603"	"920841"	"16109.99642527258"
"1667"	"1989"	"Austria"	"7627.861"	"124791"	"16359.894339972896"
"1668"	"1989"	"Belgium"	"9937.697"	"166396"	"16743.919642548975"
"1669"	"1989"	"Denmark"	"5132.593"	"93728"	"18261.334962659228"
"1670"	"1989"	"Finland"	"4962.441"	"84092"	"16945.69265407891"
"1671"	"1989"	"France"	"57821"	"1000286"	"17299.70080074713"
"1672"	"1989"	"Germany"	"78644.914"	"1302212"	"16558.120973976776"
"1673"	"1989"	"Italy"	"56737.529"	"906053"	"15969.20091461861"
"1674"	"1989"	"Netherlands"	"14848.907"	"247906"	"16695.235548313423"
"1675"	"1989"	"Norway"	"4226.142"	"76732.7910197079"	"18156.699661229533"
"1676"	"1989"	"Portugal"	"9923.147"	"102922"	"10371.911249526"
"1677"	"1989"	"Spain"	"39214.523"	"454166"	"11581.576550096"
"1678"	"1989"	"Sweden"	"8493"	"150411"	"17709.996467679266"
"1679"	"1989"	"Switzerland"	"6763.653"	"141599"	"20935.284527458756"
"1680"	"1989"	"UK"	"57324.472"	"940908"	"16413.722920989137"
"1681"	"1990"	"Austria"	"7722.953"	"130476"	"16894.57387608082"
"1682"	"1990"	"Belgium"	"9969.31"	"171442"	"17196.977524021222"
"1683"	"1990"	"Denmark"	"5140.954"	"94863"	"18452.411750815125"
"1684"	"1990"	"Finland"	"4986.431"	"84103"	"16866.371960225664"
"1685"	"1990"	"France"	"58168"	"1026491"	"17647.005226241236"
"1686"	"1990"	"Germany"	"79380.394"	"1264438"	"15928.845099962591"
"1687"	"1990"	"Italy"	"56742.886"	"925654"	"16313.12866250758"
"1688"	"1990"	"Netherlands"	"14951.51"	"258094"	"17262.069182310013"
"1689"	"1990"	"Norway"	"4242.006"	"78333"	"18466.027629381002"
"1690"	"1990"	"Portugal"	"9922.689"	"107427"	"10826.3999808923"
"1691"	"1990"	"Spain"	"39350.769"	"474366"	"12054.8088907742"
"1692"	"1990"	"Sweden"	"8559"	"152188"	"17781.04918798925"
"1693"	"1990"	"Switzerland"	"6836.626"	"146900"	"21487.20728616718"
"1694"	"1990"	"UK"	"57493.307"	"944610"	"16429.91244180823"
"1695"	"1991"	"Austria"	"7818.423"	"135168.9020162496"	"17288.5122762288"
"1696"	"1991"	"Belgium"	"10004.487"	"174584.65923708526"	"17450.635823414563"
"1697"	"1991"	"Denmark"	"5154.352"	"96096.60112359612"	"18643.779300210022"
"1698"	"1991"	"Finland"	"5013.786"	"78731.04762521629"	"15702.913452073202"
"1699"	"1991"	"France"	"58514"	"1038922.0270211326"	"17755.101805057468"
"1700"	"1991"	"Germany"	"79984.244"	"1331699.550245657"	"16649.52350172438"
"1701"	"1991"	"Italy"	"56747.462"	"938522.0701664153"	"16538.57348133764"
"1702"	"1991"	"Netherlands"	"15066.22"	"263955.29503816797"	"17519.67613894978"
"1703"	"1991"	"Norway"	"4261.733"	"81165.71063482715"	"19045.235972039343"
"1704"	"1991"	"Portugal"	"9919.009"	"112119.525087371"	"11303.5006911851"
"1705"	"1991"	"Spain"	"39461.418"	"486443.344558218"	"12327.0619560153"
"1706"	"1991"	"Sweden"	"8617"	"150263"	"17437.971451781363"
"1707"	"1991"	"Switzerland"	"6920.562"	"145681.89554069765"	"21050.587443721717"
"1708"	"1991"	"UK"	"57665.646"	"931716.3072215393"	"16157.216156419012"
"1709"	"1992"	"Austria"	"7914.969"	"138360.8253580398"	"17480.905529514996"
"1710"	"1992"	"Belgium"	"10045.622"	"177256.94772140068"	"17645.19386867241"
"1711"	"1992"	"Denmark"	"5171.393"	"97994.93667195833"	"18949.427489258374"
"1712"	"1992"	"Finland"	"5041.039"	"75731.0655297808"	"15022.908081008856"
"1713"	"1992"	"France"	"58859"	"1059124.6592763506"	"17994.26866369375"
"1714"	"1992"	"Germany"	"80597.764"	"1361341.409962934"	"16890.560511864"
"1715"	"1992"	"Italy"	"56840.847"	"945660.1538874941"	"16636.982096475338"
"1716"	"1992"	"Netherlands"	"15174.244"	"269301.6558292852"	"17747.28650925115"
"1717"	"1992"	"Norway"	"4286.357"	"83844.21832052799"	"19560.71748585757"
"1718"	"1992"	"Portugal"	"9927.68"	"113341.053065501"	"11416.6706688271"
"1719"	"1992"	"Spain"	"39549.438"	"490963.467501237"	"12413.9176769399"
"1720"	"1992"	"Sweden"	"8668"	"147330"	"16997.000461467465"
"1721"	"1992"	"Switzerland"	"6995.447"	"145721.05254161192"	"20830.842195160927"
"1722"	"1992"	"UK"	"57866.349"	"933534.8404862422"	"16132.603086575276"
"1723"	"1993"	"Austria"	"7988.599"	"138821.81801104711"	"17377.49235016642"
"1724"	"1993"	"Belgium"	"10085.426"	"175551.96083977591"	"17406.49932286211"
"1725"	"1993"	"Denmark"	"5188.386"	"97907.11101476294"	"18870.436974959637"
"1726"	"1993"	"Finland"	"5064.846"	"74790.21511385823"	"14766.532904230105"
"1727"	"1993"	"France"	"59169"	"1048641.2889702288"	"17722.815815211154"
"1728"	"1993"	"Germany"	"81132.272"	"1350420.7248039371"	"16644.680242702154"
"1729"	"1993"	"Italy"	"57026.746"	"937302.9399354671"	"16436.19890104666"
"1730"	"1993"	"Netherlands"	"15274.942"	"271352.43743927823"	"17764.54780903772"
"1731"	"1993"	"Norway"	"4311.964"	"86129.2410286886"	"19974.48054498799"
"1732"	"1993"	"Portugal"	"9967.832"	"111025.221784102"	"11138.3520292178"
"1733"	"1993"	"Spain"	"39627.587"	"485899.182992455"	"12261.6394228711"
"1734"	"1993"	"Sweden"	"8719"	"144709"	"16596.972129831403"
"1735"	"1993"	"Switzerland"	"7058.211"	"145386.76632138205"	"20598.24597499027"
"1736"	"1993"	"UK"	"58026.92"	"955304.8932858355"	"16463.132857746637"
"1737"	"1994"	"Austria"	"8027.54"	"142515.7430442049"	"17753.351966381346"
"1738"	"1994"	"Belgium"	"10122.914"	"181216.97252887292"	"17901.660779581147"
"1739"	"1994"	"Denmark"	"5205.603"	"103316.88532568309"	"19847.246385420305"
"1740"	"1994"	"Finland"	"5086.044"	"77733.38820982113"	"15283.664122807653"
"1741"	"1994"	"France"	"59445"	"1070472.6808195603"	"18007.78334291463"
"1742"	"1994"	"Germany"	"81414.164"	"1386302.9760406406"	"17027.786172939646"
"1743"	"1994"	"Italy"	"57179.46"	"957993.483567584"	"16754.15408903099"
"1744"	"1994"	"Netherlands"	"15382.198"	"277719.4707575727"	"18054.602518936026"
"1745"	"1994"	"Norway"	"4336.638"	"90656.39336989645"	"20904.763867746504"
"1746"	"1994"	"Portugal"	"10027.688"	"112096.426659371"	"11178.6911060028"
"1747"	"1994"	"Spain"	"39690.971"	"497479.176637185"	"12533.8122022055"
"1748"	"1994"	"Sweden"	"8781"	"149857"	"17066.051702539575"
"1749"	"1994"	"Switzerland"	"7114.53"	"146937.27369826505"	"20653.124478815193"
"1750"	"1994"	"UK"	"58212.518"	"997587.1758491815"	"17136.98720005861"
"1751"	"1995"	"Austria"	"8047.433"	"145237.65812727815"	"18047.700195488193"
"1752"	"1995"	"Belgium"	"10155.459"	"185538.55736852888"	"18269.834713382123"
"1753"	"1995"	"Denmark"	"5232.612"	"106483.77888605066"	"20350.023828644404"
"1754"	"1995"	"Finland"	"5104.654"	"80411.97144522684"	"15752.678133567295"
"1755"	"1995"	"France"	"59712"	"1095671.8646933176"	"18349.274261343075"
"1756"	"1995"	"Germany"	"81653.702"	"1412512.620422233"	"17298.81910831468"
"1757"	"1995"	"Italy"	"57274.531"	"986004.0137769828"	"17215.400921868444"
"1758"	"1995"	"Netherlands"	"15459.054"	"286142.8380269916"	"18509.724982330197"
"1759"	"1995"	"Norway"	"4359.101"	"94606.59119600707"	"21703.234496288816"
"1760"	"1995"	"Portugal"	"10065.543"	"116897.233266364"	"11613.6042801033"
"1761"	"1995"	"Spain"	"39749.715"	"511197.151142459"	"12860.3978957449"
"1762"	"1995"	"Sweden"	"8827"	"155285"	"17592.047128129605"
"1763"	"1995"	"Switzerland"	"7157.106"	"147494.53510506375"	"20608.125002628683"
"1764"	"1995"	"UK"	"58426.014"	"1026043.7232944836"	"17561.419187255928"
"1765"	"1996"	"Austria"	"8060.852"	"149041.60546374109"	"18489.559845999043"
"1766"	"1996"	"Belgium"	"10178.934"	"187684.84759814932"	"18438.55629657775"
"1767"	"1996"	"Denmark"	"5262.075"	"109502.13439235315"	"20809.68712767362"
"1768"	"1996"	"Finland"	"5120.31"	"83461.5125579585"	"16300.089751979567"
"1769"	"1996"	"France"	"59981"	"1107663.8164866953"	"18466.911463408334"
"1770"	"1996"	"Germany"	"81890.667"	"1426553.501340943"	"17420.220809056824"
"1771"	"1996"	"Italy"	"57367.032"	"996781.9206692802"	"17375.518410457076"
"1772"	"1996"	"Netherlands"	"15527.809"	"294839.7295325853"	"18987.851378941185"
"1773"	"1996"	"Norway"	"4381.277"	"99577.38443810042"	"22727.93627020168"
"1774"	"1996"	"Portugal"	"10099.918"	"121142.649476042"	"11994.4191107336"
"1775"	"1996"	"Spain"	"39803.829"	"523519.6720597"	"13152.49525516"
"1776"	"1996"	"Sweden"	"8841"	"157582"	"17824.00180975003"
"1777"	"1996"	"Switzerland"	"7181.024"	"148264.1388855577"	"20646.656923240713"
"1778"	"1996"	"UK"	"58618.663"	"1054948.3607588562"	"17996.80011055278"
"1779"	"1997"	"Austria"	"8069.876"	"151783.2272247813"	"18808.61951593572"
"1780"	"1997"	"Belgium"	"10199.787"	"193950.21845691613"	"19015.124380236186"
"1781"	"1997"	"Denmark"	"5283.663"	"113004.57021561958"	"21387.543114619457"
"1782"	"1997"	"Finland"	"5134.406"	"88627.9681324408"	"17261.581599203648"
"1783"	"1997"	"France"	"60254"	"1134262.2732413977"	"18824.680075038963"
"1784"	"1997"	"Germany"	"82011.073"	"1452295.1541791328"	"17708.525215602687"
"1785"	"1997"	"Italy"	"57479.469"	"1016979.5512475147"	"17692.918340068776"
"1786"	"1997"	"Netherlands"	"15604.464"	"306157.3609080583"	"19619.857555380197"
"1787"	"1997"	"Norway"	"4405.672"	"104744.16698470278"	"23774.844560535326"
"1788"	"1997"	"Portugal"	"10156.415"	"126210.100189192"	"12426.6387489279"
"1789"	"1997"	"Spain"	"39855.442"	"543757.755184327"	"13643.2499025937"
"1790"	"1997"	"Sweden"	"8846"	"162430"	"18361.971512548047"
"1791"	"1997"	"Switzerland"	"7193.761"	"151092.38863896715"	"21003.253880545537"
"1792"	"1997"	"UK"	"58808.266"	"1089522.1360017136"	"18526.683578830798"
"1793"	"1998"	"Austria"	"8078.622"	"157233"	"19462.848985879027"
"1794"	"1998"	"Belgium"	"10217.03"	"197587"	"19338.9859871215"
"1795"	"1998"	"Denmark"	"5302.767"	"115447"	"21771.08667984092"
"1796"	"1998"	"Finland"	"5146.983"	"93640"	"18193.18229727978"
"1797"	"1998"	"France"	"60535"	"1163069"	"19213.165937061207"
"1798"	"1998"	"Germany"	"82023.672"	"1478795"	"18028.880735795392"
"1799"	"1998"	"Italy"	"57550.318"	"1026365"	"17834.21943906548"
"1800"	"1998"	"Netherlands"	"15699.259"	"323975"	"20636.32430040169"
"1801"	"1998"	"Norway"	"4432.718"	"106995"	"24137.560747153326"
"1802"	"1998"	"Portugal"	"10224.828"	"132300"	"12939.0929607813"
"1803"	"1998"	"Spain"	"39906.235"	"568115"	"14236.2465414239"
"1804"	"1998"	"Sweden"	"8851"	"168815"	"19072.986103265168"
"1805"	"1998"	"Switzerland"	"7207.995"	"155651"	"21594.21586724186"
"1806"	"1998"	"UK"	"59035.652"	"1123047"	"19023.19974377517"
"1807"	"1999"	"Austria"	"8094.156"	"162410"	"20065.093877607498"
"1808"	"1999"	"Belgium"	"10235.655"	"204349"	"19964.428265704537"
"1809"	"1999"	"Denmark"	"5320.134"	"118399"	"22254.890572305132"
"1810"	"1999"	"Finland"	"5158.097"	"97261"	"18855.985065810124"
"1811"	"1999"	"France"	"60824"	"1201508"	"19753.847165592528"
"1812"	"1999"	"Germany"	"82074.778"	"1508538"	"18380.04362314571"
"1813"	"1999"	"Italy"	"57603.634"	"1046091"	"18160.156354024468"
"1814"	"1999"	"Netherlands"	"15801.947"	"339125"	"21460.96300664722"
