"Country","start_year","end_year","Delta_Population","Delta_GDP","Delta_Per_Capita_GDP","pct_change_Population","pct_change_GDP","pct_change_Per_Capita_GDP"
"Australia",1880,1885,453,2304,136.875,0.206190259444697,0.244715878916622,0.0319399242402498
"Australia",1885,1890,457,2131,35.4120000000003,0.172452830188679,0.18184145404898,0.00800766304318337
"Australia",1890,1895,353,-1784,-970.393,0.11361441905375,-0.128808664259928,-0.217690339091491
"Australia",1895,1900,281,2948,526.082,0.0812138728323699,0.244322890767446,0.15085727197936
"Australia",1900,1905,263,2131,268.603,0.070302058273189,0.141934194751565,0.066927129727797
"Australia",1905,1910,371,5648,927.861,0.0926573426573427,0.329425488480607,0.216690316228426
"Australia",1910,1915,596,1548,-313.228999999999,0.136228571428571,0.0679155881191594,-0.0601227026837156
"Australia",1915,1920,387,1193,-131.016000000001,0.0778515389257695,0.0490119551374225,-0.0267565249356698
"Australia",1920,1925,585,7468,787.504,0.109182530795073,0.29247278138952,0.165248162659603
"Australia",1925,1930,526,-2544,-844.786999999999,0.088507487800774,-0.0770862371977456,-0.152129229718672
"Australia",1930,1935,263,5340,609.286999999999,0.0406554336064307,0.175323396152078,0.129406977166498
"Australia",1935,1940,310,7623.95,848.551,0.0460487225193108,0.212971395050003,0.159574416069842
"Australia",1940,1945,347,7687.01,750.759,0.0492757739278614,0.177030511066408,0.121755120992245
"Australia",1945,1950,878.337,10165.04,494.678,0.118870889159561,0.198889588048749,0.0715173188906356
"Australia",1950,1955,1009.75,13197,615.836,0.122137273465446,0.215376831935242,0.0830910996527594
"Australia",1955,1960,1084.186,16614,763.495999999999,0.116867072605873,0.223093553195203,0.0951111018096491
"Australia",1960,1965,1078.111,25046,1360.95,0.104051982801727,0.274973925454246,0.154813359439093
"Australia",1965,1970,1220.776,36089,1871.687,0.106716935107695,0.310761123214301,0.184368910597449
"Australia",1970,1975,1111.24,29147,1146.285,0.0877745620908424,0.191479437656024,0.0953366914666182
"Australia",1975,1980,844.5,29275,1242.009,0.0613227413334882,0.161413046474827,0.094307139879558
"Australia",1980,1985,1079.1,34802,1226.517,0.0738305543962397,0.165218712317581,0.0851048225004456
"Australia",1985,1990,1261,45736,1534.326,0.0803440586173941,0.186339857564251,0.098112998578623
"Australia",1990,1995,1020,50395.2,1829.053,0.0601556970983723,0.173072326396044,0.106509454958754
"Australia",1995,2000,1077,72482.8,2730.171,0.059913217623498,0.212201588405716,0.143680090265441
"Australia",2000,2005,1179,71430,2264.14,0.0618800188946623,0.172512063527332,0.104185063196942
"Austria",1870,1875,210,914.589,110.664904394843,0.0464601769911504,0.108635097493036,0.0594145117692438
"Austria",1875,1880,211,938.039999999999,105.582495946888,0.0446088794926004,0.100502512562814,0.053506756612449
"Austria",1880,1885,225,1172.55,136.432728495904,0.0455373406193078,0.114155251141553,0.0656293255691854
"Austria",1885,1890,228,1735.374,228.085335493431,0.0441347270615563,0.151639344262295,0.102960484326848
"Austria",1890,1895,286,2087.139,244.425915140454,0.0530218761586948,0.158362989323843,0.100036965565636
"Austria",1895,1900,293,1946.433,194.025265897242,0.0515845070422535,0.127496159754224,0.0721878766790547
"Austria",1900,1905,319,2227.845,207.970204205639,0.0534069981583794,0.129427792915531,0.0721665936243593
"Austria",1905,1910,322,2321.649,200.595811568095,0.0511760966306421,0.119420989143546,0.0649224166451759
"Austria",1910,1915,229,-3608.10385714285,-637.38116440226,0.0346235258542486,-0.165794334975369,-0.193710906258526
"Austria",1915,1920,-388,-2582.96014285714,-240.681526455829,-0.0567002776559988,-0.142277172910131,-0.0907207891903991
"Austria",1920,1925,127,6589.731,954.628923117551,0.0196746707978311,0.423192771084337,0.395732199536523
"Austria",1925,1930,102,1805.727,218.776059728753,0.0154968094804011,0.0814814814814816,0.0649777245827516
"Austria",1930,1935,77,-4314.984,-679.05399924108,0.0115200478755236,-0.180039138943249,-0.189377548394716
"Austria",1935,1940,-56,6894.594,1052.55287705808,-0.00828279840260317,0.350835322195704,0.362117466571984
"Austria",1940,1945,94,-14821.032,-2234.62246593048,0.0140193885160328,-0.558303886925795,-0.564410584179652
"Austria",1945,1950,136.1,13976.5,1981.48304263497,0.020017649654361,1.19197475587395,1.1489576740331
"Austria",1950,1955,11.7849999999999,9403,1347.26915838822,0.00169932661389163,0.365847015796436,0.363529933092295
"Austria",1955,1960,100.552,10834,1465.19594979086,0.0144744011164716,0.308617006124484,0.289945813008486
"Austria",1960,1965,223.452,10295,1215.58989545139,0.0317068460491382,0.224101525936568,0.186481926163614
"Austria",1965,1970,196.197,16551,2013.31375002249,0.0269839080200509,0.294323718746666,0.260315481711905
"Austria",1970,1975,111.817,15482,1898.96480976312,0.0149746500843837,0.212708662499141,0.194816700494262
"Austria",1975,1980,-29.4700000000003,15607,2112.77054280119,-0.003888425541269,0.176815797523423,0.181409620867907
"Austria",1980,1985,10.3429999999998,7651,993.242235166339,0.00137003666368055,0.0736565454300402,0.0721876090952358
"Austria",1985,1990,163.177000000001,18951,2142.15264031934,0.0215848988118167,0.169926025554808,0.145206851545597
"Austria",1990,1995,324.48,14761.6581272781,1153.12631940737,0.0420150167947415,0.113136961029447,0.068254241146618
"Austria",1995,2000,65.9799999999996,22640.3418727219,2643.71536538613,0.00819888776955329,0.155884790244147,0.146484889307228
"Austria",2000,2005,71.2780000000002,13337,1449.31033824636,0.00878520543697212,0.0794445966713923,0.0700440399537905
"Bahrain",1870,1875,5.1064575,13.43795125,63.6473125,0.154102870293584,0.503892875315872,0.0586018675127544
"Bahrain",1875,1880,5.1064575,13.43795125,63.6473125,0.133526113018316,0.335059021547686,0.0553577972145872
"Bahrain",1880,1885,5.1064575,13.43795125,63.6473125,0.117797121287984,0.250969444900843,0.0524540562079452
"Bahrain",1885,1890,5.1064575,13.43795125,63.6473125,0.105383274875724,0.200619963919851,0.0498397587035203
"Bahrain",1890,1895,5.1064575,13.43795125,63.6473125,0.0953364116058041,0.167096974853605,0.0474736818550947
"Bahrain",1895,1900,5.1064575,13.43795125,63.6473125,0.087038475664328,0.143173171085089,0.0453220760363334
"Bahrain",1900,1905,5.1064575,13.43795125,63.6473125,0.0800693605726658,0.125241892222847,0.0433570447571396
"Bahrain",1905,1910,5.10645749999999,13.43795125,63.6473125,0.074133535766825,0.111302194744491,0.0415553285186585
"Bahrain",1910,1915,5.1064575,13.43795125,63.6473125,0.0690170572822691,0.100154751129671,0.0398973797942738
"Bahrain",1915,1920,5.1064575,13.43795125,63.6473125,0.0645612310974057,0.0910369664147963,0.0383666509498916
"Bahrain",1920,1925,5.10645749999999,13.43795125,63.6473125,0.0606458597321381,0.0834407716852605,0.0369490400281962
"Bahrain",1925,1930,5.1064575,13.43795125,63.6473125,0.0571782364261094,0.0770146129496962,0.0356324550213109
"Bahrain",1930,1935,5.1064575,13.43795125,63.6473125,0.0540857108631046,0.0715074911925019,0.0344064680944918
"Bahrain",1935,1940,5.10645749999999,13.43795125,63.6473125,0.0513105436357904,0.0667354094864235,0.033262038817171
"Bahrain",1940,1945,5.1064575,13.43795125,63.6473125,0.0488062675166761,0.0625604146004237,0.0321912908513002
"Bahrain",1945,1950,5.1064575,13.43795125,63.6473125000002,0.046535064700021,0.0588770424164066,0.0311873304266601
"Bahrain",1950,1955,15.413,86.27815,413.366,0.134212817833507,0.357000000289645,0.196424345697269
"Bahrain",1955,1960,26.395,117.45429,325.548,0.202644084973091,0.358142968012186,0.129297566942831
"Bahrain",1960,1965,34.73,161.92258,330.092,0.221707267248864,0.363537712496497,0.116091902279269
"Bahrain",1965,1970,28.165,224.27486,614.433,0.147169476115332,0.369279751810921,0.19361611616343
"Bahrain",1970,1975,39.246,183.43169,134.364,0.178762247031333,0.220575403451279,0.0354719629091952
"Bahrain",1975,1980,88.779,510.17697,465.989,0.343055539454923,0.502619057081522,0.11880634032905
"Bahrain",1980,1985,76.382,329.16201,-14.2020000000002,0.219761312894168,0.215813652068228,-0.00323637280134255
"Bahrain",1985,1990,76.526,199.62396,-269.951,0.180507135275386,0.107650204539959,-0.0617165716668602
"Bahrain",1990,1995,72.163,546,436.289,0.144188732326825,0.265822784810127,0.106305826890375
"Bahrain",1995,2000,61.4979999999999,608,518.462,0.107394012632741,0.233846153846154,0.114189070435043
"Bahrain",2000,2005,54.2080000000001,1105,1206.909,0.0854831053857449,0.344451371571072,0.238574069490975
"Bangladesh",1870,1875,2029.68625,1440.98487179487,16.31801875,0.154102902745278,0.530234686247485,0.0586018695619697
"Bangladesh",1875,1880,2029.68625,1440.98487179487,16.31801875,0.133526137382301,0.346505468091141,0.0553577990432021
"Bangladesh",1880,1885,2029.68625,1440.98487179488,16.31801875,0.117797140250033,0.257336844374173,0.052454057849755
"Bangladesh",1885,1890,2029.68625,1440.98487179487,16.31801875,0.105383290051792,0.204668180627649,0.0498397601857534
"Bangladesh",1890,1895,2029.68625,1440.98487179487,16.31801875,0.0953364240261442,0.169895896578769,0.0474736831999344
"Bangladesh",1895,1900,2029.68625,1440.98487179484,16.31801875,0.0870384860166656,0.145223089571993,0.0453220772620337
"Bangladesh",1900,1905,2029.68625,1440.9848717949,16.31801875,0.080069369333563,0.126807685676573,0.0433570458788584
"Bangladesh",1905,1910,2029.68625,1440.9848717949,16.31801875,0.0741335432769179,0.112537114619016,0.0415553295490877
"Bangladesh",1910,1915,2029.68625,1440.9848717948,16.31801875,0.0690170637914859,0.101153582330192,0.0398973807441203
"Bangladesh",1915,1920,2029.68625,1440.9848717949,16.31801875,0.0645612367932677,0.0918614659693009,0.0383666518282513
"Bangladesh",1920,1925,2029.68625,1440.9848717949,16.31801875,0.0606458647580883,0.0841328949069108,0.0369490408428461
"Bangladesh",1925,1930,2029.68625,1440.9848717949,16.31801875,0.0571782408937411,0.077603857702459,0.0356324557789391
"Bangladesh",1930,1935,2029.68625000001,1440.9848717948,16.31801875,0.0540857148605354,0.0720152003426487,0.0344064688008823
"Bangladesh",1935,1940,2029.68625,1440.9848717949,16.31801875,0.0513105472335247,0.0671774059916646,0.0332620394773511
"Bangladesh",1940,1945,2029.68625,1440.9848717949,16.31801875,0.0488062707717963,0.0629486771501131,0.0321912914696604
"Bangladesh",1945,1950,2029.68625,295.590923076899,16.31801875,0.0465350676592358,0.0121480336017052,0.0311873310070515
"Bangladesh",1950,1955,3942.44,549,-31.8244,0.0863699657099994,0.022291700503492,-0.0589838936182951
"Bangladesh",1955,1960,5004.25,4556,36.9142,0.100915738358164,0.180958811613774,0.0727058937070567
"Bangladesh",1960,1965,5691.61,6914,63.2695,0.104255975850229,0.232536239195507,0.116168903980786
"Bangladesh",1965,1970,7047.09,5756,21.8629000000001,0.116897677768625,0.157066062706361,0.0359644430231657
"Bangladesh",1970,1975,8821.18999999999,-2095,-100.46,0.131011631283198,-0.0494068815885668,-0.15951954225545
"Bangladesh",1975,1980,11784.79,7931,19.255,0.154752421915277,0.19675994839734,0.0363778161634638
"Bangladesh",1980,1985,11216.84,9280,31.5355,0.127554930312303,0.192375463836315,0.0574876709267208
"Bangladesh",1985,1990,12282.48,12801,50.9346,0.123872551199813,0.222552547853753,0.0878036520124408
"Bangladesh",1990,1995,12693.47,16854.044,71.2483,0.113907498116643,0.239676393629124,0.112907729443489
"Bangladesh",1995,2000,12551.37,25197.36,119.8611,0.101114620689966,0.289046588225275,0.17067435401432
"Bangladesh",2000,2005,11339.2,34671.596,171.2543,0.0829607578904796,0.308544654296568,0.208302935045417
"Belgium",1870,1875,207,1454.743,169.262264391679,0.0406200941915228,0.10606175269758,0.0628871755132688
"Belgium",1875,1880,238,1811.432,204.036304546537,0.0448802564586083,0.119402985074627,0.0713217884588965
"Belgium",1880,1885,335,1455.615,72.991806299694,0.0604584010106479,0.0857142857142858,0.0238160070018478
"Belgium",1885,1890,220,2458.372,290.034958923616,0.0374404356705242,0.133333333333333,0.092432195975503
"Belgium",1890,1895,343,1714.39100000001,83.6526017534238,0.0562664041994751,0.0820433436532511,0.0244038240270568
"Belgium",1895,1900,280,2458.372,219.549308575299,0.0434850132008076,0.108726752503576,0.0625229289136073
"Belgium",1900,1905,456,2781.842,150.589992558416,0.0678672421491293,0.110967741935484,0.0403612903225805
"Belgium",1905,1910,323,2620.107,182.226897839425,0.0450174216027875,0.094076655052265,0.0469458522272608
"Belgium",1910,1915,261,-536.035999999996,-205.787506165239,0.0348092824753268,-0.0175917500758264,-0.050638347991822
"Belgium",1915,1920,-207,-13.8630000000048,103.914119978357,-0.0266786957082098,-0.000463105896881915,0.0269341580172264
"Belgium",1920,1925,227,6372.359,703.559130075187,0.0300582627118644,0.212972972972973,0.177577052563555
"Belgium",1925,1930,297,3913.987,313.065609881979,0.0381797146162746,0.107843137254902,0.0671015062785887
"Belgium",1930,1935,212,355.817000000003,-84.4172380961936,0.0262506191183754,0.00884955752212396,-0.0169559572214438
"Belgium",1935,1940,58,-2490.719,-332.444603257104,0.0069980694980695,-0.0614035087719299,-0.0679262258209628
"Belgium",1940,1945,-7,-1940.82,-228.91086522703,-0.000838725137790558,-0.0509770603228547,-0.0501804227670637
"Belgium",1945,1950,300.369000000001,11058.401,1129.35892846863,0.0360197865451494,0.306058998385319,0.260650631722661
"Belgium",1950,1955,229.106,8506,818.018450961948,0.0265188348825012,0.180250052977326,0.149759763650534
"Belgium",1955,1960,250.225,7698,671.864544148509,0.0282151102641661,0.138214593507613,0.106981002462788
"Belgium",1960,1965,329.4,17476,1607.30542520087,0.0361235702457587,0.275672776603464,0.231197526276607
"Belgium",1965,1970,189.699999999999,21395,2051.43115317234,0.0200781109429408,0.264560405589217,0.239670170375758
"Belgium",1970,1975,157,19590,1829.96085929512,0.0162900246944323,0.191561140175035,0.172461709966406
"Belgium",1975,1980,52,20603,2026.65629289451,0.00530893943725242,0.169078002544007,0.162904214497912
"Belgium",1980,1985,11.4000000000015,5192,509.938038417704,0.00115773652354079,0.0364458296480366,0.0352472860540752
"Belgium",1985,1990,111.109999999999,23792,2219.59828643221,0.0112708202308737,0.161137825939722,0.148196707262486
"Belgium",1990,1995,186.149000000001,14096.5573685289,1072.8571893609,0.0186722049971363,0.0822234771440422,0.0623863808545603
"Belgium",1995,2000,108.159,26471.4426314711,2386.6238570752,0.0106503310190115,0.142673539165726,0.130631934799446
"Belgium",2000,2005,100.77,18562,1590.10340695997,0.0098181752282675,0.0875524739399085,0.0769785102095923
"Benin",1870,1875,72.4083999999999,98.08700625,36.868825,0.140837684725902,0.403400720665366,0.0746745467331326
"Benin",1875,1880,72.4084,98.08700625,36.868825,0.123451115449206,0.287445142877018,0.0694857312477841
"Benin",1880,1885,72.4084,98.0870062499999,36.8688249999999,0.109885613847866,0.223267876279895,0.0649711625107086
"Benin",1885,1890,72.4084,98.0870062500001,36.868825,0.0990062511639406,0.182517566764591,0.0610074383211813
"Benin",1890,1895,72.4083999999999,98.0870062499999,36.868825,0.0900870682574229,0.154346600756186,0.0574995387569692
"Benin",1895,1900,72.4084,98.0870062500001,36.868825,0.0826420850964073,0.133709061606867,0.0543731100105789
"Benin",1900,1905,72.4084,98.0870062499999,36.868825,0.0763337082809303,0.117939483889591,0.0515691357208772
"Benin",1905,1910,72.4084,98.0870062500001,36.868825,0.0709201130594032,0.105497198720677,0.0490401762177294
"Benin",1910,1915,72.4084,98.0870062500001,36.868825,0.0662235326375548,0.0954296391187263,0.0467476626057752
"Benin",1915,1920,72.4084,98.0870062499998,36.8688249999999,0.0621103648629244,0.0871161740661858,0.0446599159241506
"Benin",1920,1925,72.4083999999998,98.0870062500001,36.868825,0.0584782588680793,0.080135109884661,0.0427506743997568
"Benin",1925,1930,72.4084,98.0870062500001,36.868825,0.0552474822965332,0.0741898945338588,0.0409979829784005
"Benin",1930,1935,72.4084,98.0870062500001,36.868825,0.0523550003420034,0.0690659025107039,0.0393833452598065
"Benin",1935,1940,72.4084,98.0870062499998,36.868825,0.0497503222058988,0.0646039709511849,0.0378910682371595
"Benin",1940,1945,72.4084,98.0870062500001,36.8688249999999,0.0473925286361005,0.0606835712753013,0.0365077505691582
"Benin",1945,1950,72.4084,98.0870062500001,36.868825,0.0452481064551934,0.0572117575106203,0.0352218789961884
"Benin",1950,1955,173.514,0,-101.8455,0.103735305599879,0,-0.093985666667897
"Benin",1955,1960,208.908,197.5671,-3.66650000000004,0.113157203407044,0.108999988083037,-0.00373453387079118
"Benin",1960,1965,255.631,346.1956,41.6143000000001,0.124389623192834,0.172227234386982,0.0425453627177145
"Benin",1965,1970,309.095,335.3203,7.6825,0.133766013448657,0.142307674842277,0.00753385478493677
"Benin",1970,1975,375.796,212.0675,-58.0951000000001,0.143444044966637,0.0787878952249448,-0.0565450420707238
"Benin",1975,1980,462.457,996.8983,158.6526,0.154378497832658,0.343320844983297,0.16367451043141
"Benin",1980,1985,572.422,1167.2773,129.4143,0.165532601786781,0.299256507577621,0.114732010231121
"Benin",1985,1990,674.958,279.1315,-121.0408,0.167463262476665,0.0550786785410869,-0.096263943426697
"Benin",1990,1995,941.384,1233.5583,29.0113999999999,0.200062820878464,0.2307010099121,0.0255304776600179
"Benin",1995,2000,972.294,1922.4417,119.2567,0.172184161509492,0.292139604628987,0.10233506487979
"Benin",2000,2005,1158.589,1929,56.6570999999999,0.175036711828763,0.22686110784429,0.0441044489779364
"Bolivia",1870,1875,33.5,301.88222,83.022213333333,0.0224080267558528,1.04905195771436,0.186780246666939
"Bolivia",1875,1880,33.5,301.88222,83.0222133333341,0.0219169120052339,0.511969427502725,0.157384020497065
"Bolivia",1880,1885,33.5,301.88222,83.022213333333,0.0214468629961588,0.338610965400491,0.135982541412202
"Bolivia",1885,1890,33.5,301.88222,83.022213333333,0.0209965528047634,0.252956963712892,0.119704781063937
"Bolivia",1890,1895,33.5,301.88222,83.0222133333341,0.0205647636586863,0.201887990600494,0.106907448363483
"Bolivia",1895,1900,33.5,301.88222,83.022213333333,0.0201503759398496,0.167975711696416,0.0965821022539329
"Bolivia",1900,1905,69,301.88222,83.0222133333299,0.0406839622641509,0.143817812317725,0.0880755777934118
"Bolivia",1905,1910,72,301.88222,83.02221333334,0.0407932011331445,0.125734894813629,0.0809461949068257
"Bolivia",1910,1915,114,301.88222,83.02221333333,0.0620577027762656,0.111691389680557,0.0748845736154271
"Bolivia",1915,1920,185,301.88222,83.02221333333,0.0948231676063557,0.100469780298156,0.0696675489197404
"Bolivia",1920,1925,127,301.88222,83.02221333334,0.0594569288389513,0.0912971733498531,0.0651300948505975
"Bolivia",1925,1930,134,301.88222,83.02221333333,0.0592134334953601,0.0836593144190108,0.0611475491730662
"Bolivia",1930,1935,143,301.88222,83.02221333333,0.0596579057154777,0.077200752400549,0.0576239837906778
"Bolivia",1935,1940,150,301.88222,83.02221333334,0.0590551181102362,0.0716679339747086,0.0544843769372098
"Bolivia",1940,1945,160,301.88222,83.02221333333,0.0594795539033457,0.0668751314681028,0.0516692121086281
"Bolivia",1945,1950,-83.9720000000002,493,229.5341,-0.0294638596491229,0.102367109634551,0.135833091789527
"Bolivia",1950,1955,308.283,389,-65.9353000000001,0.111453318621504,0.0732718025993596,-0.0343527762684485
"Bolivia",1955,1960,359.762,-182,-247.1675,0.117021992895319,-0.0319410319410319,-0.133357278212846
"Bolivia",1960,1965,419.242,1442,199.462,0.12208301920198,0.261421319796954,0.124178220917352
"Bolivia",1965,1970,492.903,2501,370.6571,0.127916612060005,0.359442368496694,0.205268552745697
"Bolivia",1970,1975,568.098,2905,339.5397,0.130710884727825,0.307114917010255,0.15601157888691
"Bolivia",1975,1980,526.982,1631,56.0819000000001,0.107234048441329,0.131915237787124,0.0222908590660884
"Bolivia",1980,1985,493.637000000001,-1052,-391.1808,0.0907204494221784,-0.0751697034655234,-0.152092269484338
"Bolivia",1985,1990,638.964999999999,1503,16.6621,0.107661667735198,0.116124546086688,0.00764030598090862
"Bolivia",1990,1995,801.1,3259,203.2001,0.121860691522536,0.225598781669666,0.0924696899113297
"Bolivia",1995,2000,820,3286,160.7619,0.111186440677966,0.18559728890144,0.0669652073289296
"Bolivia",2000,2005,877,3435,131.0204,0.107016473459426,0.163641560668858,0.0511510732693749
"Botswana",1870,1875,18.63229375,8.117453125,11.857425,0.140837602790101,0.403400817739302,0.0746746131159868
"Botswana",1875,1880,18.63229375,8.117453125,11.857425,0.123451052494816,0.287445192164794,0.0694857887258264
"Botswana",1880,1885,18.63229375,8.117453125,11.857425,0.109885563968872,0.22326790601584,0.0649712127625475
"Botswana",1885,1890,18.63229375,8.117453125,11.857425,0.0990062106726834,0.182517586636454,0.0610074826285786
"Botswana",1890,1895,18.63229375,8.117453125,11.857425,0.0900870347330279,0.154346614967145,0.057499578115544
"Botswana",1895,1900,18.63229375,8.117453125,11.857425,0.0826420568841009,0.133709072271623,0.0543731452054172
"Botswana",1900,1905,18.63229375,8.117453125,11.857425,0.076333684211335,0.117939492187099,0.051569167379376
"Botswana",1905,1910,18.63229375,8.117453125,11.857425,0.0709200922827822,0.105497205359806,0.0490402048472874
"Botswana",1910,1915,18.63229375,8.117453125,11.857425,0.066223514521619,0.0954296445511768,0.0467476886211681
"Botswana",1915,1920,18.63229375,8.11745312500001,11.857425,0.0621103489274772,0.0871161785933562,0.0446599396677403
"Botswana",1920,1925,18.63229375,8.117453125,11.857425,0.0584782447418921,0.0801351137153322,0.0427506961566314
"Botswana",1925,1930,18.63229375,8.117453125,11.857425,0.0552474696881009,0.0741898978172204,0.0409980029878682
"Botswana",1930,1935,18.63229375,8.117453125,11.857425,0.0523549890192396,0.0690659053561908,0.0393833637242299
"Botswana",1935,1940,18.63229375,8.11745312500001,11.857425,0.0497503119817324,0.0646039734408886,0.0378910853288194
"Botswana",1940,1945,18.63229375,8.117453125,11.857425,0.047392519358068,0.0606835734720049,0.0365077664356417
"Botswana",1945,1950,18.63229375,8.117453125,11.857425,0.0452480979977921,0.0572117594631596,0.0352218937646607
"Botswana",1950,1955,30.687,24.00028,28.8563,0.0712966383450314,0.159999946667307,0.0827998428724612
"Botswana",1955,1960,35.595,25.95031,25.2027,0.077195836044242,0.149137929845436,0.066786356903035
"Botswana",1960,1965,41.405,35.10042,34.2542,0.0833610163178611,0.175543888222591,0.0850897133064243
"Botswana",1965,1970,45.899,142.95171,210.4492,0.0852982716967106,0.608168479245154,0.481775670018696
"Botswana",1970,1975,120.592,484.0558,576.2213,0.206493504269699,1.28055558700727,0.890234525331118
"Botswana",1975,1980,195.885,726.9087,541.0975,0.278012350427411,0.843222548510294,0.442257250240787
"Botswana",1980,1985,179.216,988.06182,622.2325,0.199023627503676,0.621825729490937,0.352621991797632
"Botswana",1985,1990,184.92,1600.96916,916.9597,0.171271066192951,0.621245634763145,0.384176245518934
"Botswana",1990,1995,212.979,797,63.1867999999999,0.168414501839299,0.190761129727142,0.0191256070584116
"Botswana",1995,2000,202.089,1885,717.1444,0.136769241285308,0.378894472361809,0.212994193676214
"Botswana",2000,2005,160.436,1385,396.5845,0.095515812535721,0.201895043731778,0.0971042341573797
"Brazil",1870,1875,952,887,19.3738000000001,0.097172603858324,0.126986399427344,0.0271732437703848
"Brazil",1875,1880,1045,999,19.8149,0.0972183458926412,0.126905487804878,0.0270567020669977
"Brazil",1880,1885,1147,1127,20.4212,0.0972528404273359,0.127043174388457,0.0271499986505568
"Brazil",1885,1890,1258,1269,20.9233,0.0972104165056796,0.126925385077015,0.0270822576672315
"Brazil",1890,1895,1781,1252,-10.0898000000001,0.125431368406226,0.111120972752285,-0.0127154581953069
"Brazil",1895,1900,2004,-318,-104.9804,0.12540675844806,-0.0254013898873712,-0.134003253440569
"Brazil",1900,1905,2019,2164,39.7058999999999,0.112266459074733,0.177362511269568,0.0585256038738486
"Brazil",1905,1910,2213,2713,50.5829,0.110633404989252,0.188861816916116,0.0704357618260336
"Brazil",1910,1915,2458,2610,29.1997,0.110640979474253,0.152828200023422,0.0379845749820612
"Brazil",1915,1920,2730,6705,165.1827,0.110642781875659,0.340562779357985,0.207015346933026
"Brazil",1920,1925,2928,4163,44.2773,0.106845715953875,0.157731216610465,0.0459733678770679
"Brazil",1925,1930,3236,4631,40.8455999999999,0.106686008176184,0.151557795522974,0.0405461705848478
"Brazil",1930,1935,3582,7535,101.756,0.106708770257388,0.214141586381334,0.0970740691097999
"Brazil",1935,1940,3964,8659,99.7338,0.106702557200538,0.202682458686391,0.0867260615668097
"Brazil",1940,1945,5101,12855,140.218,0.12406965996984,0.250189758860279,0.112199505761409
"Brazil",1945,1950,7228.07,25106,281.7844,0.156400952071838,0.390840027398966,0.202731588877003
"Brazil",1950,1955,8330.48,29618,254.0207,0.155875775848955,0.331512614447852,0.151951457020952
"Brazil",1955,1960,9921.25999999999,48437,409.1118,0.160606926427249,0.407170477471419,0.212443568546048
"Brazil",1960,1965,11398.1,36047,113.5367,0.158980824413929,0.215338387187345,0.0486268698804106
"Brazil",1965,1970,12591.39,89036,608.327,0.151533867329956,0.437643774208136,0.248459815603866
"Brazil",1970,1975,13194.7,163438,1130.6634,0.137898275892701,0.558800601750547,0.369894464289798
"Brazil",1975,1980,14141,183175,1007.651,0.129878121584511,0.401771809842998,0.240639838402144
"Brazil",1980,1985,14362,35997,-281.0708,0.116745244675662,0.0563251357783609,-0.0541037532906671
"Brazil",1985,1990,13788,68675,6.09439999999995,0.100362492903,0.101727177117125,0.0012402211046584
"Brazil",1990,1995,12374,122321,375.68,0.0818548653833433,0.164461893205515,0.0763568405072714
"Brazil",1995,2000,12776,109358,236.4999,0.0781196497578633,0.126266906519676,0.0446585441206492
"Brazil",2000,2005,12673,135424,345.589400000001,0.071875,0.1388331877586,0.0624682949218661
"Burkina.Faso",1870,1875,189.4411875,112.3262875,16.1377875,0.140837681203595,0.403400728824443,0.0746746072914435
"Burkina.Faso",1875,1880,189.4411875,112.3262875,16.1377875,0.123451112742884,0.287445147019662,0.0694857836826067
"Burkina.Faso",1880,1885,189.4411875,112.3262875,16.1377875,0.109885611703638,0.223267878779205,0.0649712083533669
"Burkina.Faso",1885,1890,189.4411875,112.3262875,16.1377875,0.0990062494232777,0.182517568434824,0.0610074787409736
"Burkina.Faso",1890,1895,189.4411875,112.3262875,16.1377875,0.0900870668162561,0.154346601950619,0.0574995746621571
"Burkina.Faso",1895,1900,189.4411875,112.3262875,16.1377875,0.0826420838835996,0.133709062503241,0.0543731421173636
"Burkina.Faso",1900,1905,189.4411875,112.3262875,16.1377875,0.076333707246212,0.117939484586998,0.0515691646016067
"Burkina.Faso",1905,1910,189.4411875,112.3262875,16.1377875,0.0709201121662453,0.105497199278697,0.0490402023352825
"Burkina.Faso",1910,1915,189.4411875,112.3262875,16.1377875,0.0662235318587758,0.0954296395753245,0.0467476863385344
"Burkina.Faso",1915,1920,189.4411875,112.3262875,16.1377875,0.0621103641778819,0.0871161744466951,0.0446599375844386
"Burkina.Faso",1920,1925,189.4411875,112.3262875,16.1377875,0.0584782582608145,0.0801351102066294,0.0427506942476472
"Burkina.Faso",1925,1930,189.4411875,112.3262875,16.1377875,0.0552474817545143,0.0741898948098258,0.0409980012322046
"Burkina.Faso",1930,1935,189.4411875,112.3262875,16.1377875,0.0523549998552536,0.0690659027498675,0.0393833621041311
"Burkina.Faso",1935,1940,189.4411875,112.3262875,16.1377875,0.0497503217663762,0.0646039711604449,0.0378910838291689
"Burkina.Faso",1940,1945,189.4411875,112.3262875,16.1377875,0.0473925282372508,0.0606835714599345,0.0365077650434904
"Burkina.Faso",1945,1950,189.441187500001,112.3262875,16.1377875,0.0452481060916217,0.0572117576747314,0.0352218924688505
"Burkina.Faso",1950,1955,238.328,413.0582,65.0161,0.054460506717987,0.199000033242294,0.137074339354607
"Burkina.Faso",1955,1960,251.306,473.2525,69.4061,0.0544601895334047,0.190158447257699,0.12868977143442
"Burkina.Faso",1960,1965,165.723,467.0255,72.7701,0.0340587644858107,0.157673430374962,0.119543170598564
